institute_id,year,e_total,e_AmerInd_AlaskNtv,e_Asian,e_AfrAmer,e_Hispanic,e_Hi_PacIsland,e_White,e_2orMore,e_unknown,e_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
236595,2010,7817,72,1093,341,523,89,4245,200,706,548,1038.0,3.0,169.0,35.0,117.0,11.0,566.0,97.0,29.0,11.0,1038.0,3.0,169.0,35.0,117.0,11.0,566.0,97.0,29.0,11.0
236595,2011,7755,61,1082,298,556,65,4266,294,589,544,870.0,5.0,155.0,21.0,69.0,2.0,489.0,59.0,43.0,27.0,870.0,5.0,155.0,21.0,69.0,2.0,489.0,59.0,43.0,27.0
236595,2012,7484,47,1029,273,591,54,3947,379,583,581,901.0,4.0,142.0,27.0,99.0,4.0,467.0,79.0,49.0,30.0,901.0,4.0,142.0,27.0,99.0,4.0,467.0,79.0,49.0,30.0
236595,2013,7422,48,1045,261,609,41,3734,470,578,636,958.0,6.0,170.0,20.0,111.0,9.0,457.0,78.0,66.0,41.0,958.0,6.0,170.0,20.0,111.0,9.0,457.0,78.0,66.0,41.0
236595,2014,7273,41,1011,215,612,43,3491,457,740,663,925.0,4.0,146.0,20.0,105.0,11.0,373.0,77.0,144.0,45.0,925.0,4.0,146.0,20.0,105.0,11.0,373.0,77.0,144.0,45.0
236595,2015,7405,34,1035,235,625,47,3418,473,815,723,992.0,2.0,179.0,26.0,108.0,8.0,532.0,70.0,29.0,38.0,992.0,2.0,179.0,26.0,108.0,8.0,532.0,70.0,29.0,38.0
236595,2016,7487,37,1122,238,724,47,3572,529,436,782,978.0,5.0,191.0,21.0,148.0,9.0,471.0,70.0,11.0,52.0,978.0,5.0,191.0,21.0,148.0,9.0,471.0,70.0,11.0,52.0
236595,2017,7278,33,1030,230,773,50,3247,531,642,742,948.0,1.0,178.0,29.0,142.0,7.0,450.0,88.0,22.0,31.0,948.0,1.0,178.0,29.0,142.0,7.0,450.0,88.0,22.0,31.0
236595,2018,7291,26,1022,266,849,47,3117,511,713,740,1074.0,1.0,204.0,31.0,172.0,12.0,471.0,119.0,30.0,34.0,1074.0,1.0,204.0,31.0,172.0,12.0,471.0,119.0,30.0,34.0
236595,2019,7199,29,1096,303,851,47,3030,535,554,754,922.0,2.0,211.0,25.0,118.0,10.0,387.0,102.0,34.0,33.0,922.0,2.0,211.0,25.0,118.0,10.0,387.0,102.0,34.0,33.0
236595,2020,7050,28,1226,330,836,58,3010,567,326,669,798.0,1.0,227.0,24.0,116.0,12.0,298.0,77.0,14.0,29.0,798.0,1.0,227.0,24.0,116.0,12.0,298.0,77.0,14.0,29.0
236638,2010,5722,68,209,127,503,19,4402,148,122,124,393.0,5.0,11.0,7.0,40.0,1.0,295.0,22.0,6.0,6.0,393.0,5.0,11.0,7.0,40.0,1.0,295.0,22.0,6.0,6.0
236638,2011,5136,65,193,108,509,28,3861,155,95,122,396.0,3.0,12.0,13.0,61.0,4.0,256.0,19.0,5.0,23.0,396.0,3.0,12.0,13.0,61.0,4.0,256.0,19.0,5.0,23.0
236638,2012,4834,43,171,118,568,30,3563,148,64,129,363.0,4.0,12.0,11.0,61.0,0.0,235.0,17.0,6.0,17.0,363.0,4.0,12.0,11.0,61.0,0.0,235.0,17.0,6.0,17.0
236638,2013,4790,38,175,109,583,33,3431,192,75,154,432.0,3.0,14.0,13.0,69.0,2.0,276.0,30.0,4.0,21.0,432.0,3.0,14.0,13.0,69.0,2.0,276.0,30.0,4.0,21.0
236638,2014,4993,48,179,112,707,18,3523,186,76,144,422.0,5.0,11.0,9.0,74.0,0.0,281.0,23.0,4.0,15.0,422.0,5.0,11.0,9.0,74.0,0.0,281.0,23.0,4.0,15.0
236638,2015,5290,45,163,101,853,25,3675,201,82,145,427.0,2.0,12.0,8.0,77.0,2.0,271.0,31.0,4.0,20.0,427.0,2.0,12.0,8.0,77.0,2.0,271.0,31.0,4.0,20.0
236638,2016,5086,33,154,93,837,29,3472,216,92,160,530.0,3.0,13.0,14.0,105.0,4.0,336.0,42.0,8.0,5.0,530.0,3.0,13.0,14.0,105.0,4.0,336.0,42.0,8.0,5.0
236638,2017,4670,31,138,70,796,21,3154,275,56,129,500.0,5.0,11.0,9.0,114.0,0.0,315.0,34.0,2.0,10.0,500.0,5.0,11.0,9.0,114.0,0.0,315.0,34.0,2.0,10.0
236638,2018,5159,42,150,93,921,29,3427,305,99,93,407.0,2.0,15.0,8.0,85.0,6.0,242.0,44.0,1.0,4.0,407.0,2.0,15.0,8.0,85.0,6.0,242.0,44.0,1.0,4.0
236638,2019,5085,28,140,75,1098,29,3270,329,37,79,571.0,3.0,11.0,10.0,142.0,4.0,348.0,35.0,3.0,15.0,571.0,3.0,11.0,10.0,142.0,4.0,348.0,35.0,3.0,15.0
236638,2020,4227,29,131,72,868,24,2625,313,123,42,445.0,3.0,13.0,7.0,93.0,2.0,267.0,40.0,16.0,4.0,445.0,3.0,13.0,7.0,93.0,2.0,267.0,40.0,16.0,4.0
236692,2010,7022,128,138,130,339,15,5202,234,762,74,681.0,12.0,15.0,18.0,52.0,2.0,515.0,35.0,29.0,3.0,681.0,12.0,15.0,18.0,52.0,2.0,515.0,35.0,29.0,3.0
236692,2011,6825,130,130,137,333,19,5099,221,651,105,646.0,12.0,7.0,11.0,41.0,0.0,513.0,19.0,40.0,3.0,646.0,12.0,7.0,11.0,41.0,0.0,513.0,19.0,40.0,3.0
236692,2012,6961,119,115,126,347,20,5008,278,896,52,616.0,13.0,11.0,7.0,36.0,2.0,490.0,36.0,20.0,1.0,616.0,13.0,11.0,7.0,36.0,2.0,490.0,36.0,20.0,1.0
236692,2013,6731,97,107,122,321,15,4673,307,1043,46,597.0,9.0,5.0,11.0,42.0,3.0,458.0,41.0,27.0,1.0,597.0,9.0,5.0,11.0,42.0,3.0,458.0,41.0,27.0,1.0
236692,2014,9974,155,147,177,429,23,6305,368,2323,47,684.0,14.0,11.0,6.0,48.0,3.0,522.0,49.0,30.0,1.0,684.0,14.0,11.0,6.0,48.0,3.0,522.0,49.0,30.0,1.0
236692,2015,10213,135,160,159,408,27,5963,359,2940,62,1041.0,16.0,14.0,22.0,69.0,7.0,765.0,57.0,72.0,19.0,1041.0,16.0,14.0,22.0,69.0,7.0,765.0,57.0,72.0,19.0
236692,2016,10100,130,164,181,375,26,5424,228,3504,68,841.0,25.0,20.0,28.0,45.0,5.0,532.0,11.0,149.0,26.0,841.0,25.0,20.0,28.0,45.0,5.0,532.0,11.0,149.0,26.0
236692,2017,10014,108,165,169,393,21,4933,324,3831,70,832.0,16.0,11.0,19.0,60.0,2.0,495.0,41.0,169.0,19.0,832.0,16.0,11.0,19.0,60.0,2.0,495.0,41.0,169.0,19.0
236692,2018,10375,98,157,143,424,26,4758,321,4380,68,792.0,15.0,14.0,11.0,50.0,6.0,473.0,42.0,168.0,13.0,792.0,15.0,14.0,11.0,50.0,6.0,473.0,42.0,168.0,13.0
236692,2019,10225,99,144,161,504,26,4791,334,4106,60,1014.0,14.0,11.0,21.0,75.0,4.0,668.0,49.0,158.0,14.0,1014.0,14.0,11.0,21.0,75.0,4.0,668.0,49.0,158.0,14.0
236692,2020,7081,53,148,162,551,20,4173,339,1592,43,846.0,6.0,23.0,23.0,108.0,6.0,583.0,48.0,43.0,6.0,846.0,6.0,23.0,23.0,108.0,6.0,583.0,48.0,43.0,6.0
236708,2010,9767,147,171,204,458,8,7159,376,1148,96,899.0,12.0,18.0,22.0,70.0,0.0,673.0,51.0,43.0,10.0,899.0,12.0,18.0,22.0,70.0,0.0,673.0,51.0,43.0,10.0
236708,2011,8722,128,136,187,453,21,6342,389,962,104,830.0,15.0,9.0,14.0,64.0,2.0,625.0,58.0,32.0,11.0,830.0,15.0,9.0,14.0,64.0,2.0,625.0,58.0,32.0,11.0
236708,2012,8527,142,129,201,465,17,6047,420,981,125,840.0,13.0,10.0,20.0,58.0,0.0,642.0,53.0,33.0,11.0,840.0,13.0,10.0,20.0,58.0,0.0,642.0,53.0,33.0,11.0
236708,2013,8855,152,121,175,495,19,6034,431,1291,137,808.0,10.0,9.0,13.0,59.0,3.0,622.0,57.0,21.0,14.0,808.0,10.0,9.0,13.0,59.0,3.0,622.0,57.0,21.0,14.0
236708,2014,5970,90,106,142,505,18,4337,412,224,136,925.0,16.0,25.0,17.0,91.0,2.0,650.0,79.0,28.0,17.0,925.0,16.0,25.0,17.0,91.0,2.0,650.0,79.0,28.0,17.0
236708,2015,5377,74,112,147,445,16,3985,322,195,81,1232.0,16.0,30.0,36.0,114.0,7.0,888.0,80.0,45.0,16.0,1232.0,16.0,30.0,36.0,114.0,7.0,888.0,80.0,45.0,16.0
236708,2016,5639,109,143,182,457,33,3890,188,514,123,1099.0,29.0,28.0,34.0,97.0,10.0,693.0,17.0,162.0,29.0,1099.0,29.0,28.0,34.0,97.0,10.0,693.0,17.0,162.0,29.0
236708,2017,5589,77,106,110,409,24,3538,302,832,191,1030.0,12.0,15.0,20.0,82.0,4.0,518.0,57.0,232.0,90.0,1030.0,12.0,15.0,20.0,82.0,4.0,518.0,57.0,232.0,90.0
236708,2018,5184,74,108,111,385,17,3050,286,920,233,977.0,15.0,21.0,14.0,80.0,7.0,517.0,49.0,212.0,62.0,977.0,15.0,21.0,14.0,80.0,7.0,517.0,49.0,212.0,62.0
236708,2019,5023,63,107,126,421,11,3051,294,741,209,987.0,16.0,11.0,23.0,101.0,3.0,556.0,65.0,159.0,53.0,987.0,16.0,11.0,23.0,101.0,3.0,556.0,65.0,159.0,53.0
236708,2020,4189,39,96,86,403,11,2785,277,381,111,635.0,2.0,12.0,13.0,69.0,3.0,452.0,35.0,37.0,12.0,635.0,2.0,12.0,13.0,69.0,3.0,452.0,35.0,37.0,12.0
236753,2010,8556,97,414,583,477,42,3967,523,2286,167,455.0,5.0,33.0,45.0,32.0,4.0,236.0,45.0,40.0,15.0,455.0,5.0,33.0,45.0,32.0,4.0,236.0,45.0,40.0,15.0
236753,2011,7501,77,424,589,474,60,3641,512,1511,213,418.0,6.0,26.0,32.0,42.0,3.0,216.0,36.0,36.0,21.0,418.0,6.0,26.0,32.0,42.0,3.0,216.0,36.0,36.0,21.0
236753,2012,7400,83,480,615,548,59,3652,576,1117,270,385.0,5.0,20.0,40.0,52.0,3.0,176.0,48.0,27.0,14.0,385.0,5.0,20.0,40.0,52.0,3.0,176.0,48.0,27.0,14.0
236753,2013,7146,69,448,636,575,51,3507,608,942,310,529.0,2.0,39.0,41.0,63.0,3.0,247.0,65.0,49.0,20.0,529.0,2.0,39.0,41.0,63.0,3.0,247.0,65.0,49.0,20.0
236753,2014,7189,65,456,562,624,61,3314,684,1064,359,503.0,2.0,29.0,37.0,67.0,6.0,235.0,58.0,40.0,29.0,503.0,2.0,29.0,37.0,67.0,6.0,235.0,58.0,40.0,29.0
236753,2015,7197,91,474,616,659,56,3389,608,946,358,1041.0,8.0,63.0,79.0,95.0,10.0,504.0,92.0,153.0,37.0,1041.0,8.0,63.0,79.0,95.0,10.0,504.0,92.0,153.0,37.0
236753,2016,6699,97,509,606,608,71,3068,309,1109,322,902.0,17.0,70.0,75.0,96.0,11.0,393.0,16.0,175.0,49.0,902.0,17.0,70.0,75.0,96.0,11.0,393.0,16.0,175.0,49.0
236753,2017,6496,65,430,472,598,56,2906,503,1142,324,711.0,5.0,40.0,59.0,68.0,6.0,269.0,60.0,139.0,65.0,711.0,5.0,40.0,59.0,68.0,6.0,269.0,60.0,139.0,65.0
236753,2018,6242,34,385,396,622,60,2719,512,1247,267,742.0,2.0,43.0,36.0,94.0,5.0,285.0,71.0,173.0,33.0,742.0,2.0,43.0,36.0,94.0,5.0,285.0,71.0,173.0,33.0
236753,2019,6095,38,426,448,661,56,2723,546,974,223,713.0,0.0,49.0,44.0,84.0,8.0,319.0,66.0,139.0,4.0,713.0,0.0,49.0,44.0,84.0,8.0,319.0,66.0,139.0,4.0
236753,2020,5823,39,492,395,815,51,2858,563,460,150,627.0,3.0,60.0,36.0,104.0,6.0,271.0,58.0,35.0,54.0,627.0,3.0,60.0,36.0,104.0,6.0,271.0,58.0,35.0,54.0
236887,2010,5438,97,59,279,684,8,3730,151,425,5,331.0,1.0,0.0,4.0,66.0,0.0,231.0,16.0,12.0,1.0,331.0,1.0,0.0,4.0,66.0,0.0,231.0,16.0,12.0,1.0
236887,2011,4953,77,58,249,731,32,3289,166,346,5,324.0,1.0,0.0,3.0,91.0,1.0,196.0,22.0,10.0,0.0,324.0,1.0,0.0,3.0,91.0,1.0,196.0,22.0,10.0,0.0
236887,2012,5096,86,50,258,736,27,3342,208,388,1,299.0,2.0,0.0,3.0,67.0,0.0,210.0,11.0,6.0,0.0,299.0,2.0,0.0,3.0,67.0,0.0,210.0,11.0,6.0,0.0
236887,2013,5109,93,50,281,765,21,3283,205,406,5,454.0,5.0,1.0,3.0,103.0,1.0,293.0,21.0,25.0,2.0,454.0,5.0,1.0,3.0,103.0,1.0,293.0,21.0,25.0,2.0
236887,2014,4851,96,36,261,783,27,3032,201,408,7,437.0,5.0,0.0,3.0,112.0,1.0,268.0,19.0,28.0,1.0,437.0,5.0,0.0,3.0,112.0,1.0,268.0,19.0,28.0,1.0
236887,2015,4617,87,58,254,760,33,2805,211,401,8,401.0,3.0,4.0,7.0,93.0,6.0,241.0,29.0,16.0,2.0,401.0,3.0,4.0,7.0,93.0,6.0,241.0,29.0,16.0,2.0
236887,2016,4327,68,53,206,725,27,2663,213,360,12,437.0,3.0,2.0,2.0,103.0,1.0,256.0,37.0,30.0,3.0,437.0,3.0,2.0,2.0,103.0,1.0,256.0,37.0,30.0,3.0
236887,2017,4253,56,43,202,785,28,2617,215,289,18,413.0,2.0,3.0,6.0,99.0,0.0,250.0,24.0,25.0,4.0,413.0,2.0,3.0,6.0,99.0,0.0,250.0,24.0,25.0,4.0
236887,2018,3860,54,45,155,672,34,2341,200,341,18,416.0,2.0,1.0,3.0,120.0,0.0,239.0,34.0,15.0,2.0,416.0,2.0,1.0,3.0,120.0,0.0,239.0,34.0,15.0,2.0
236887,2019,3671,41,53,124,797,20,2082,228,309,17,419.0,0.0,3.0,3.0,142.0,1.0,216.0,37.0,14.0,3.0,419.0,0.0,3.0,3.0,142.0,1.0,216.0,37.0,14.0,3.0
236887,2020,2940,40,50,135,673,11,1644,187,186,14,102.0,0.0,1.0,2.0,32.0,0.0,53.0,8.0,5.0,1.0,102.0,0.0,1.0,2.0,32.0,0.0,53.0,8.0,5.0,1.0
236896,2010,1791,49,67,50,166,45,1348,0,25,41,298.0,6.0,7.0,8.0,24.0,6.0,238.0,0.0,3.0,6.0,298.0,6.0,7.0,8.0,24.0,6.0,238.0,0.0,3.0,6.0
236896,2011,1831,45,63,51,191,7,1359,0,57,58,364.0,3.0,14.0,15.0,45.0,0.0,256.0,0.0,15.0,16.0,364.0,3.0,14.0,15.0,45.0,0.0,256.0,0.0,15.0,16.0
236896,2012,1940,38,86,49,216,9,1419,1,72,50,396.0,3.0,26.0,11.0,66.0,4.0,270.0,1.0,14.0,1.0,396.0,3.0,26.0,11.0,66.0,4.0,270.0,1.0,14.0,1.0
236896,2013,1917,32,96,47,227,7,1385,1,66,56,387.0,4.0,24.0,14.0,53.0,1.0,269.0,0.0,15.0,7.0,387.0,4.0,24.0,14.0,53.0,1.0,269.0,0.0,15.0,7.0
236896,2014,1887,22,122,55,234,8,1344,5,84,13,364.0,2.0,41.0,17.0,59.0,3.0,218.0,0.0,23.0,1.0,364.0,2.0,41.0,17.0,59.0,3.0,218.0,0.0,23.0,1.0
236896,2015,1840,19,117,53,259,15,1286,12,67,12,359.0,1.0,18.0,12.0,67.0,7.0,237.0,0.0,15.0,2.0,359.0,1.0,18.0,12.0,67.0,7.0,237.0,0.0,15.0,2.0
236896,2016,1894,28,101,54,272,13,1247,10,111,58,386.0,7.0,20.0,7.0,51.0,4.0,242.0,0.0,40.0,15.0,386.0,7.0,20.0,7.0,51.0,4.0,242.0,0.0,40.0,15.0
236896,2017,1825,19,156,52,280,18,1193,8,33,66,332.0,2.0,25.0,7.0,67.0,5.0,205.0,1.0,4.0,16.0,332.0,2.0,25.0,7.0,67.0,5.0,205.0,1.0,4.0,16.0
236896,2018,1837,16,94,41,319,6,1089,146,18,108,402.0,0.0,15.0,11.0,85.0,2.0,228.0,40.0,0.0,21.0,402.0,0.0,15.0,11.0,85.0,2.0,228.0,40.0,0.0,21.0
236896,2019,1831,10,85,42,330,4,1082,135,17,126,423.0,2.0,25.0,18.0,92.0,0.0,232.0,30.0,1.0,23.0,423.0,2.0,25.0,18.0,92.0,0.0,232.0,30.0,1.0,23.0
236896,2020,1737,8,95,39,328,5,981,153,25,103,280.0,0.0,18.0,5.0,56.0,3.0,135.0,48.0,3.0,12.0,280.0,0.0,18.0,5.0,56.0,3.0,135.0,48.0,3.0,12.0
236939,2010,26287,280,1500,573,1689,108,18121,672,1679,1665,3241.0,21.0,185.0,53.0,261.0,9.0,2276.0,238.0,89.0,109.0,3241.0,21.0,185.0,53.0,261.0,9.0,2276.0,238.0,89.0,109.0
236939,2011,27329,243,1457,675,1995,95,18562,1078,1367,1857,4401.0,28.0,231.0,145.0,446.0,13.0,2981.0,346.0,60.0,151.0,4401.0,28.0,231.0,145.0,446.0,13.0,2981.0,346.0,60.0,151.0
236939,2012,27679,182,1360,766,2348,102,18398,1494,1190,1839,4279.0,28.0,189.0,178.0,492.0,18.0,2821.0,414.0,32.0,107.0,4279.0,28.0,189.0,178.0,492.0,18.0,2821.0,414.0,32.0,107.0
236939,2013,27642,164,1445,838,2683,104,17763,1660,1111,1874,4057.0,26.0,196.0,193.0,579.0,19.0,2530.0,375.0,26.0,113.0,4057.0,26.0,196.0,193.0,579.0,19.0,2530.0,375.0,26.0,113.0
236939,2014,28686,169,1497,896,3077,100,18000,1863,1138,1946,4357.0,26.0,240.0,184.0,660.0,18.0,2672.0,399.0,43.0,115.0,4357.0,26.0,240.0,184.0,660.0,18.0,2672.0,399.0,43.0,115.0
236939,2015,29686,173,1544,932,3490,104,17850,2001,1438,2154,4625.0,28.0,263.0,169.0,755.0,27.0,2750.0,411.0,96.0,126.0,4625.0,28.0,263.0,169.0,755.0,27.0,2750.0,411.0,96.0,126.0
236939,2016,30142,227,1706,919,3827,104,17430,1915,1886,2128,4449.0,47.0,325.0,133.0,750.0,20.0,2716.0,323.0,20.0,115.0,4449.0,47.0,325.0,133.0,750.0,20.0,2716.0,323.0,20.0,115.0
236939,2017,30614,197,1799,928,4016,112,17696,1868,1804,2194,4523.0,25.0,242.0,141.0,735.0,17.0,2838.0,345.0,96.0,84.0,4523.0,25.0,242.0,141.0,735.0,17.0,2838.0,345.0,96.0,84.0
236939,2018,31478,187,1932,964,4334,136,18330,1882,1473,2240,5048.0,20.0,309.0,165.0,826.0,38.0,3064.0,404.0,142.0,80.0,5048.0,20.0,309.0,165.0,826.0,38.0,3064.0,404.0,142.0,80.0
236939,2019,31607,176,2026,875,4528,120,18514,1914,1187,2267,4716.0,22.0,282.0,125.0,838.0,21.0,2905.0,357.0,99.0,67.0,4716.0,22.0,282.0,125.0,838.0,21.0,2905.0,357.0,99.0,67.0
236939,2020,31159,152,2045,892,4650,114,18443,1963,981,1919,4040.0,19.0,232.0,106.0,770.0,27.0,2453.0,320.0,67.0,46.0,4040.0,19.0,232.0,106.0,770.0,27.0,2453.0,320.0,67.0,46.0
236948,2010,42451,531,9377,1331,2329,227,21859,1,3136,3660,5435.0,101.0,1560.0,165.0,351.0,34.0,2501.0,0.0,159.0,564.0,5435.0,101.0,1560.0,165.0,351.0,34.0,2501.0,0.0,159.0,564.0
236948,2011,42444,546,9420,1325,2480,271,21577,0,2179,4646,5747.0,76.0,1549.0,189.0,373.0,53.0,2428.0,0.0,39.0,1040.0,5747.0,76.0,1549.0,189.0,373.0,53.0,2428.0,0.0,39.0,1040.0
236948,2012,43485,363,8810,1108,2669,199,21262,1348,2180,5546,5929.0,13.0,1445.0,118.0,397.0,27.0,2409.0,433.0,67.0,1020.0,5929.0,13.0,1445.0,118.0,397.0,27.0,2409.0,433.0,67.0,1020.0
236948,2013,43762,283,8706,1093,2788,168,20996,1933,1543,6252,6144.0,24.0,1489.0,119.0,447.0,24.0,2598.0,427.0,47.0,969.0,6144.0,24.0,1489.0,119.0,447.0,24.0,2598.0,427.0,47.0,969.0
236948,2014,44784,233,8702,1093,2917,160,21015,2407,1580,6677,6208.0,33.0,1555.0,149.0,428.0,20.0,2601.0,441.0,61.0,920.0,6208.0,33.0,1555.0,149.0,428.0,20.0,2601.0,441.0,61.0,920.0
236948,2015,45408,220,8936,1102,3059,163,21046,2566,1331,6985,6731.0,25.0,1687.0,148.0,498.0,32.0,2721.0,462.0,43.0,1115.0,6731.0,25.0,1687.0,148.0,498.0,32.0,2721.0,462.0,43.0,1115.0
236948,2016,45591,219,9256,1168,3188,167,20694,2705,1152,7042,6413.0,27.0,1705.0,162.0,551.0,27.0,2498.0,493.0,50.0,900.0,6413.0,27.0,1705.0,162.0,551.0,27.0,2498.0,493.0,50.0,900.0
236948,2017,46166,220,9370,1333,3395,161,20345,2892,1094,7356,6716.0,28.0,1648.0,197.0,572.0,42.0,2451.0,592.0,33.0,1153.0,6716.0,28.0,1648.0,197.0,572.0,42.0,2451.0,592.0,33.0,1153.0
236948,2018,47400,214,9921,1388,3572,148,19942,2989,1395,7831,7096.0,34.0,1935.0,184.0,583.0,19.0,2557.0,515.0,94.0,1175.0,7096.0,34.0,1935.0,184.0,583.0,19.0,2557.0,515.0,94.0,1175.0
236948,2019,47576,197,10157,1394,3799,159,19193,3055,1504,8118,6920.0,21.0,1887.0,178.0,648.0,32.0,2381.0,536.0,120.0,1117.0,6920.0,21.0,1887.0,178.0,648.0,32.0,2381.0,536.0,120.0,1117.0
236948,2020,48149,214,10652,1517,4044,163,19099,3205,1477,7778,6898.0,21.0,1957.0,232.0,598.0,23.0,2383.0,548.0,117.0,1019.0,6898.0,21.0,1957.0,232.0,598.0,23.0,2383.0,548.0,117.0,1019.0
236975,2010,3816,79,28,19,921,4,2510,113,135,7,467.0,5.0,2.0,4.0,149.0,1.0,280.0,16.0,8.0,2.0,467.0,5.0,2.0,4.0,149.0,1.0,280.0,16.0,8.0,2.0
236975,2011,3885,87,34,16,974,5,2484,132,145,8,499.0,8.0,0.0,2.0,171.0,0.0,284.0,20.0,12.0,2.0,499.0,8.0,0.0,2.0,171.0,0.0,284.0,20.0,12.0,2.0
236975,2012,3668,85,21,9,996,3,2334,110,101,9,428.0,7.0,0.0,1.0,137.0,0.0,249.0,20.0,14.0,0.0,428.0,7.0,0.0,1.0,137.0,0.0,249.0,20.0,14.0,0.0
236975,2013,3619,86,29,21,1089,4,2146,111,125,8,461.0,7.0,1.0,2.0,171.0,1.0,251.0,20.0,8.0,0.0,461.0,7.0,1.0,2.0,171.0,1.0,251.0,20.0,8.0,0.0
236975,2014,3510,73,35,24,1229,1,1909,112,123,4,443.0,6.0,4.0,6.0,175.0,0.0,216.0,24.0,12.0,0.0,443.0,6.0,4.0,6.0,175.0,0.0,216.0,24.0,12.0,0.0
236975,2015,3218,66,46,27,1155,1,1715,100,106,2,403.0,3.0,5.0,3.0,168.0,1.0,196.0,15.0,12.0,0.0,403.0,3.0,5.0,3.0,168.0,1.0,196.0,15.0,12.0,0.0
236975,2016,3440,69,49,24,1325,3,1742,113,115,0,436.0,6.0,0.0,2.0,185.0,0.0,207.0,16.0,20.0,0.0,436.0,6.0,0.0,2.0,185.0,0.0,207.0,16.0,20.0,0.0
236975,2017,3556,108,58,30,1305,4,1822,112,117,0,402.0,12.0,1.0,4.0,174.0,0.0,186.0,15.0,10.0,0.0,402.0,12.0,1.0,4.0,174.0,0.0,186.0,15.0,10.0,0.0
236975,2018,3444,62,42,27,1365,4,1676,146,115,7,418.0,5.0,3.0,7.0,200.0,0.0,173.0,19.0,9.0,2.0,418.0,5.0,3.0,7.0,200.0,0.0,173.0,19.0,9.0,2.0
236975,2019,3352,64,36,30,1356,1,1562,142,152,9,385.0,5.0,0.0,7.0,190.0,0.0,153.0,13.0,17.0,0.0,385.0,5.0,0.0,7.0,190.0,0.0,153.0,13.0,17.0,0.0
236975,2020,3090,65,36,13,1214,3,1456,144,150,9,319.0,3.0,3.0,2.0,138.0,1.0,139.0,18.0,15.0,0.0,319.0,3.0,3.0,2.0,138.0,1.0,139.0,18.0,15.0,0.0
237011,2010,14979,240,940,290,789,39,11428,595,494,164,2720.0,11.0,190.0,46.0,188.0,2.0,2059.0,203.0,21.0,0.0,2720.0,11.0,190.0,46.0,188.0,2.0,2059.0,203.0,21.0,0.0
237011,2011,14842,173,916,262,837,26,11406,770,299,153,2672.0,8.0,186.0,29.0,178.0,6.0,2041.0,217.0,3.0,4.0,2672.0,8.0,186.0,29.0,178.0,6.0,2041.0,217.0,3.0,4.0
237011,2012,14833,117,912,252,909,26,11310,940,220,147,2660.0,9.0,164.0,49.0,179.0,6.0,2026.0,213.0,10.0,4.0,2660.0,9.0,164.0,49.0,179.0,6.0,2026.0,213.0,10.0,4.0
237011,2013,14950,67,924,224,1006,21,11293,1090,167,158,2764.0,9.0,197.0,39.0,208.0,3.0,2041.0,246.0,12.0,9.0,2764.0,9.0,197.0,39.0,208.0,3.0,2041.0,246.0,12.0,9.0
237011,2014,15060,65,971,224,1095,28,11200,1164,156,157,2763.0,8.0,229.0,46.0,229.0,5.0,1952.0,273.0,14.0,7.0,2763.0,8.0,229.0,46.0,229.0,5.0,1952.0,273.0,14.0,7.0
237011,2015,15332,62,1014,258,1183,36,11217,1262,144,156,2783.0,9.0,243.0,63.0,253.0,10.0,1917.0,257.0,21.0,10.0,2783.0,9.0,243.0,63.0,253.0,10.0,1917.0,257.0,21.0,10.0
237011,2016,15574,61,991,254,1298,29,11275,1300,185,181,2859.0,13.0,175.0,47.0,254.0,7.0,2085.0,233.0,35.0,10.0,2859.0,13.0,175.0,47.0,254.0,7.0,2085.0,233.0,35.0,10.0
237011,2017,15915,63,1001,258,1398,28,11416,1330,233,188,3072.0,15.0,198.0,52.0,311.0,7.0,2159.0,269.0,56.0,5.0,3072.0,15.0,198.0,52.0,311.0,7.0,2159.0,269.0,56.0,5.0
237011,2018,16121,55,996,260,1495,32,11429,1357,314,183,3117.0,11.0,208.0,52.0,327.0,8.0,2144.0,304.0,57.0,6.0,3117.0,11.0,208.0,52.0,327.0,8.0,2144.0,304.0,57.0,6.0
237011,2019,16142,63,987,257,1617,28,11249,1391,352,198,3078.0,10.0,214.0,65.0,339.0,4.0,2070.0,317.0,48.0,11.0,3078.0,10.0,214.0,65.0,339.0,4.0,2070.0,317.0,48.0,11.0
237011,2020,15197,68,966,260,1575,20,10463,1374,343,128,2428.0,13.0,180.0,51.0,271.0,3.0,1598.0,259.0,51.0,2.0,2428.0,13.0,180.0,51.0,271.0,3.0,1598.0,259.0,51.0,2.0
237039,2010,4939,43,163,53,308,11,3541,226,474,120,408.0,5.0,13.0,5.0,29.0,1.0,304.0,23.0,28.0,0.0,408.0,5.0,13.0,5.0,29.0,1.0,304.0,23.0,28.0,0.0
237039,2011,4790,50,162,50,329,20,3357,267,427,128,371.0,6.0,9.0,4.0,34.0,0.0,261.0,27.0,30.0,0.0,371.0,6.0,9.0,4.0,34.0,0.0,261.0,27.0,30.0,0.0
237039,2012,4552,46,158,53,336,18,3155,265,357,164,276.0,3.0,8.0,6.0,26.0,1.0,194.0,23.0,15.0,0.0,276.0,3.0,8.0,6.0,26.0,1.0,194.0,23.0,15.0,0.0
