institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
414531,2014,60,0.0,5.0,3.0,5.0,0.0,44.0,0.0,3.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,1.0,0.0
414531,2015,114,2.0,4.0,12.0,7.0,1.0,84.0,0.0,4.0,0.0,38.0,0.0,1.0,5.0,3.0,0.0,27.0,0.0,2.0,0.0
432223,2010,134,1.0,5.0,21.0,4.0,7.0,67.0,0.0,22.0,7.0,18.0,0.0,0.0,4.0,0.0,1.0,10.0,0.0,2.0,1.0
432223,2011,117,0.0,3.0,18.0,8.0,5.0,44.0,0.0,35.0,4.0,18.0,0.0,0.0,4.0,1.0,3.0,6.0,0.0,4.0,0.0
432223,2012,34,2.0,1.0,4.0,2.0,0.0,13.0,0.0,11.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
432223,2013,68,3.0,4.0,12.0,4.0,5.0,27.0,0.0,12.0,1.0,15.0,0.0,2.0,2.0,1.0,0.0,7.0,0.0,3.0,0.0
432223,2014,88,1.0,2.0,15.0,3.0,3.0,32.0,0.0,31.0,1.0,22.0,0.0,1.0,4.0,0.0,2.0,7.0,0.0,7.0,1.0
432223,2015,186,1.0,6.0,25.0,10.0,5.0,51.0,6.0,78.0,4.0,28.0,0.0,0.0,3.0,1.0,1.0,9.0,1.0,11.0,2.0
432223,2016,90,0.0,0.0,0.0,6.0,0.0,1.0,0.0,82.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0
432223,2017,107,2.0,3.0,16.0,13.0,1.0,48.0,2.0,16.0,6.0,16.0,0.0,1.0,3.0,3.0,0.0,6.0,1.0,1.0,1.0
432223,2018,54,0.0,0.0,6.0,4.0,3.0,29.0,3.0,8.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0
432223,2019,12,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
432223,2020,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
439057,2014,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
439057,2015,4,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,
439057,2016,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
439057,2017,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
439057,2018,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
439190,2015,283,2.0,12.0,4.0,23.0,1.0,187.0,22.0,31.0,1.0,78.0,0.0,2.0,1.0,10.0,0.0,53.0,4.0,7.0,1.0
439190,2016,276,3.0,22.0,0.0,17.0,1.0,190.0,18.0,25.0,0.0,85.0,1.0,5.0,0.0,6.0,0.0,61.0,3.0,9.0,0.0
439190,2017,276,0.0,15.0,4.0,20.0,4.0,196.0,17.0,20.0,0.0,79.0,0.0,3.0,1.0,2.0,1.0,61.0,5.0,6.0,0.0
439190,2018,275,2.0,18.0,0.0,35.0,0.0,168.0,31.0,20.0,1.0,83.0,1.0,1.0,0.0,6.0,0.0,59.0,10.0,6.0,0.0
439190,2019,275,2.0,24.0,7.0,25.0,0.0,170.0,26.0,20.0,1.0,94.0,0.0,7.0,1.0,6.0,0.0,64.0,9.0,7.0,0.0
439190,2020,267,2.0,29.0,1.0,34.0,1.0,150.0,30.0,20.0,0.0,99.0,1.0,13.0,0.0,12.0,1.0,57.0,6.0,9.0,0.0
440545,2010,127,3.0,8.0,7.0,12.0,0.0,96.0,1.0,0.0,0.0,35.0,0.0,5.0,3.0,1.0,0.0,26.0,0.0,0.0,0.0
440545,2011,80,3.0,9.0,6.0,7.0,1.0,54.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0
440545,2012,105,0.0,6.0,4.0,13.0,1.0,80.0,1.0,0.0,0.0,32.0,0.0,4.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0
443049,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443049,2011,14,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0
443049,2012,6,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
443049,2013,6,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
443049,2014,11,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
443049,2015,5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
443049,2016,5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
443049,2018,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
443049,2019,5,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
443049,2020,6,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443410,2010,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
443410,2011,168,1.0,10.0,6.0,13.0,0.0,121.0,7.0,10.0,0.0,91.0,0.0,5.0,4.0,5.0,0.0,71.0,2.0,4.0,0.0
443410,2012,187,1.0,14.0,1.0,12.0,0.0,132.0,7.0,13.0,7.0,107.0,0.0,7.0,0.0,5.0,0.0,76.0,0.0,12.0,7.0
443410,2013,166,1.0,10.0,2.0,7.0,0.0,115.0,6.0,15.0,10.0,90.0,1.0,8.0,1.0,5.0,0.0,56.0,4.0,8.0,7.0
443410,2014,149,0.0,13.0,0.0,5.0,1.0,88.0,5.0,21.0,16.0,80.0,0.0,9.0,0.0,3.0,1.0,44.0,3.0,9.0,11.0
443410,2015,137,0.0,11.0,1.0,13.0,0.0,75.0,4.0,18.0,15.0,69.0,0.0,8.0,1.0,4.0,0.0,39.0,1.0,9.0,7.0
443410,2016,131,0.0,3.0,1.0,6.0,0.0,74.0,3.0,25.0,19.0,52.0,0.0,1.0,0.0,2.0,0.0,27.0,3.0,14.0,5.0
443410,2017,133,0.0,9.0,2.0,7.0,0.0,76.0,5.0,21.0,13.0,57.0,0.0,3.0,1.0,6.0,0.0,29.0,0.0,8.0,10.0
443410,2018,174,1.0,9.0,0.0,10.0,0.0,98.0,9.0,39.0,8.0,81.0,0.0,5.0,0.0,5.0,0.0,48.0,1.0,18.0,4.0
443410,2019,148,0.0,10.0,0.0,10.0,1.0,55.0,12.0,41.0,19.0,83.0,0.0,6.0,0.0,6.0,0.0,30.0,9.0,19.0,13.0
443410,2020,154,0.0,5.0,0.0,8.0,1.0,58.0,7.0,63.0,12.0,81.0,0.0,2.0,0.0,6.0,0.0,30.0,3.0,34.0,6.0
446808,2011,59,1.0,3.0,3.0,2.0,0.0,24.0,2.0,24.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0
446808,2012,59,0.0,3.0,8.0,3.0,0.0,27.0,1.0,17.0,0.0,18.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0
446808,2013,86,0.0,8.0,8.0,5.0,0.0,29.0,1.0,35.0,0.0,21.0,0.0,6.0,0.0,1.0,0.0,6.0,1.0,7.0,0.0
446808,2014,64,0.0,3.0,2.0,1.0,0.0,16.0,0.0,42.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0
446808,2015,66,0.0,1.0,2.0,5.0,1.0,9.0,3.0,45.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0
446808,2016,88,0.0,4.0,4.0,2.0,1.0,11.0,0.0,66.0,0.0,24.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,16.0,0.0
446808,2017,38,1.0,2.0,2.0,2.0,0.0,9.0,3.0,19.0,0.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0
482662,2013,62,0.0,6.0,1.0,3.0,0.0,51.0,1.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
482662,2014,68,2.0,6.0,4.0,9.0,1.0,45.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,2.0,1.0,13.0,1.0,0.0,0.0
482662,2015,75,0.0,3.0,7.0,9.0,2.0,50.0,3.0,1.0,0.0,18.0,0.0,0.0,3.0,1.0,1.0,10.0,3.0,0.0,0.0
488448,2016,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
488448,2017,10,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
488448,2018,10,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0
488448,2019,7,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
488448,2020,8,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
