institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,hr_total,hr_AmerInd_AlaskNtv,hr_Asian,hr_AfrAmer,hr_Hispanic,hr_Hi_PacIsland,hr_White,hr_2orMore,hr_unknown,hr_nonresAlien
236708,2018,186.0,2.0,3.0,2.0,13.0,0.0,141.0,11.0,10.0,4.0,840.0,13.0,10.0,20.0,58.0,0.0,642.0,53.0,33.0,11.0,243.0,1.0,31.0,13.0,15.0,3.0,514.0,32.0,9.0,0.0
236708,2019,192.0,0.0,4.0,1.0,13.0,0.0,160.0,11.0,2.0,1.0,808.0,10.0,9.0,13.0,59.0,3.0,622.0,57.0,21.0,14.0,240.0,1.0,30.0,9.0,17.0,2.0,507.0,31.0,13.0,0.0
236708,2020,237.0,2.0,8.0,4.0,19.0,0.0,171.0,19.0,10.0,4.0,925.0,16.0,25.0,17.0,91.0,2.0,650.0,79.0,28.0,17.0,216.0,1.0,26.0,10.0,14.0,2.0,461.0,28.0,15.0,0.0
236753,2016,122.0,0.0,10.0,3.0,9.0,1.0,72.0,14.0,9.0,4.0,455.0,5.0,33.0,45.0,32.0,4.0,236.0,45.0,40.0,15.0,428.0,7.0,88.0,86.0,24.0,7.0,837.0,59.0,37.0,0.0
236753,2017,106.0,1.0,9.0,1.0,6.0,0.0,62.0,6.0,9.0,12.0,418.0,6.0,26.0,32.0,42.0,3.0,216.0,36.0,36.0,21.0,438.0,10.0,91.0,87.0,29.0,8.0,798.0,55.0,47.0,0.0
236753,2018,96.0,0.0,6.0,4.0,18.0,0.0,44.0,11.0,6.0,7.0,385.0,5.0,20.0,40.0,52.0,3.0,176.0,48.0,27.0,14.0,435.0,7.0,89.0,81.0,27.0,6.0,797.0,57.0,48.0,0.0
236753,2019,138.0,0.0,3.0,6.0,9.0,0.0,76.0,16.0,15.0,13.0,529.0,2.0,39.0,41.0,63.0,3.0,247.0,65.0,49.0,20.0,455.0,5.0,83.0,70.0,26.0,2.0,744.0,61.0,68.0,0.0
236753,2020,127.0,1.0,10.0,5.0,12.0,0.0,60.0,9.0,17.0,13.0,503.0,2.0,29.0,37.0,67.0,6.0,235.0,58.0,40.0,29.0,386.0,5.0,65.0,67.0,31.0,6.0,665.0,59.0,66.0,0.0
236887,2018,122.0,0.0,0.0,0.0,22.0,0.0,93.0,3.0,4.0,0.0,299.0,2.0,0.0,3.0,67.0,0.0,210.0,11.0,6.0,0.0,206.0,11.0,5.0,6.0,46.0,0.0,407.0,8.0,0.0,0.0
236887,2019,181.0,3.0,1.0,1.0,39.0,0.0,122.0,7.0,6.0,2.0,454.0,5.0,1.0,3.0,103.0,1.0,293.0,21.0,25.0,2.0,208.0,10.0,4.0,4.0,45.0,0.0,383.0,7.0,2.0,0.0
236887,2020,183.0,1.0,0.0,1.0,48.0,0.0,113.0,5.0,15.0,0.0,437.0,5.0,0.0,3.0,112.0,1.0,268.0,19.0,28.0,1.0,170.0,9.0,4.0,1.0,39.0,1.0,351.0,7.0,1.0,0.0
236896,2010,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,,,,,,,,,,
236896,2011,155.0,2.0,3.0,7.0,10.0,0.0,125.0,0.0,3.0,5.0,292.0,4.0,6.0,11.0,21.0,0.0,229.0,0.0,9.0,12.0,,,,,,,,,,
236896,2012,166.0,0.0,7.0,3.0,15.0,1.0,135.0,0.0,0.0,5.0,323.0,6.0,12.0,7.0,39.0,4.0,238.0,0.0,0.0,17.0,205.0,0.0,7.0,2.0,21.0,0.0,343.0,1.0,42.0,0.0
236896,2013,158.0,2.0,9.0,3.0,9.0,1.0,132.0,0.0,0.0,2.0,344.0,3.0,21.0,8.0,33.0,2.0,263.0,0.0,2.0,12.0,164.0,0.0,2.0,2.0,13.0,0.0,112.0,1.0,225.0,0.0
236896,2014,173.0,0.0,8.0,4.0,21.0,3.0,130.0,0.0,1.0,6.0,310.0,1.0,14.0,9.0,41.0,4.0,224.0,0.0,1.0,16.0,,,,,,,,,,
236896,2015,164.0,0.0,8.0,1.0,18.0,1.0,133.0,0.0,3.0,0.0,316.0,5.0,14.0,11.0,38.0,1.0,241.0,1.0,5.0,0.0,143.0,0.0,4.0,6.0,14.0,0.0,124.0,0.0,147.0,0.0
236896,2016,166.0,2.0,6.0,2.0,13.0,0.0,137.0,0.0,2.0,4.0,305.0,6.0,10.0,9.0,24.0,2.0,243.0,0.0,4.0,7.0,165.0,0.0,2.0,3.0,13.0,0.0,158.0,0.0,171.0,0.0
236896,2017,224.0,2.0,8.0,4.0,20.0,0.0,174.0,0.0,7.0,9.0,366.0,3.0,15.0,15.0,43.0,0.0,257.0,0.0,15.0,18.0,168.0,0.0,2.0,9.0,14.0,0.0,288.0,1.0,37.0,0.0
236896,2018,221.0,1.0,5.0,1.0,27.0,2.0,151.0,9.0,6.0,19.0,395.0,2.0,14.0,5.0,60.0,4.0,250.0,23.0,7.0,30.0,185.0,0.0,3.0,11.0,21.0,0.0,294.0,1.0,40.0,0.0
236896,2019,237.0,3.0,14.0,5.0,26.0,0.0,159.0,14.0,1.0,15.0,388.0,4.0,20.0,7.0,55.0,0.0,257.0,20.0,1.0,24.0,182.0,0.0,4.0,11.0,23.0,0.0,303.0,6.0,28.0,0.0
236896,2020,213.0,1.0,15.0,1.0,30.0,1.0,132.0,18.0,5.0,10.0,364.0,1.0,28.0,11.0,59.0,1.0,204.0,29.0,12.0,19.0,170.0,0.0,7.0,9.0,22.0,0.0,279.0,10.0,23.0,0.0
236939,2010,2130.0,15.0,115.0,41.0,96.0,6.0,1673.0,15.0,149.0,20.0,3089.0,34.0,188.0,69.0,143.0,8.0,2398.0,17.0,202.0,30.0,,,,,,,,,,
236939,2011,1906.0,24.0,120.0,31.0,75.0,8.0,1558.0,14.0,52.0,24.0,2855.0,39.0,192.0,59.0,121.0,9.0,2301.0,17.0,83.0,34.0,,,,,,,,,,
236939,2012,1801.0,21.0,104.0,29.0,71.0,16.0,1458.0,4.0,80.0,18.0,2676.0,33.0,184.0,55.0,121.0,16.0,2108.0,8.0,125.0,26.0,,,,,,,,,,
236939,2013,2085.0,24.0,111.0,31.0,107.0,9.0,1649.0,23.0,102.0,29.0,3184.0,31.0,196.0,55.0,169.0,14.0,2468.0,36.0,163.0,52.0,2983.0,34.0,246.0,64.0,261.0,14.0,4079.0,78.0,1154.0,222.0
236939,2014,2280.0,22.0,114.0,38.0,126.0,7.0,1786.0,32.0,114.0,41.0,3391.0,35.0,173.0,62.0,200.0,15.0,2610.0,56.0,168.0,72.0,3126.0,33.0,260.0,63.0,252.0,14.0,3994.0,78.0,1536.0,245.0
236939,2015,2328.0,17.0,154.0,37.0,183.0,14.0,1737.0,73.0,60.0,53.0,3627.0,37.0,228.0,78.0,302.0,34.0,2665.0,113.0,96.0,74.0,3246.0,52.0,270.0,62.0,273.0,15.0,4005.0,83.0,1720.0,252.0
236939,2016,2158.0,13.0,122.0,31.0,166.0,5.0,1543.0,154.0,52.0,72.0,3241.0,21.0,185.0,53.0,261.0,9.0,2276.0,238.0,89.0,109.0,3269.0,49.0,305.0,64.0,283.0,12.0,4309.0,105.0,1421.0,248.0
236939,2017,2748.0,14.0,137.0,77.0,253.0,5.0,1937.0,193.0,34.0,98.0,4401.0,28.0,231.0,145.0,446.0,13.0,2981.0,346.0,60.0,151.0,3257.0,52.0,277.0,67.0,293.0,11.0,3915.0,106.0,1819.0,247.0
236939,2018,2520.0,11.0,102.0,84.0,251.0,5.0,1737.0,239.0,19.0,72.0,4279.0,28.0,189.0,178.0,492.0,18.0,2821.0,414.0,32.0,107.0,3146.0,48.0,281.0,67.0,283.0,11.0,3817.0,117.0,1738.0,229.0
236939,2019,2443.0,11.0,121.0,83.0,291.0,9.0,1606.0,230.0,21.0,71.0,4057.0,26.0,196.0,193.0,579.0,19.0,2530.0,375.0,26.0,113.0,3192.0,39.0,286.0,75.0,313.0,12.0,3805.0,117.0,1823.0,238.0
236939,2020,2551.0,10.0,135.0,86.0,339.0,10.0,1670.0,215.0,22.0,64.0,4357.0,26.0,240.0,184.0,660.0,18.0,2672.0,399.0,43.0,115.0,3164.0,42.0,297.0,75.0,341.0,13.0,3896.0,105.0,1631.0,252.0
236948,2010,3911.0,44.0,1135.0,111.0,167.0,21.0,2131.0,0.0,217.0,85.0,4867.0,64.0,1385.0,159.0,226.0,37.0,2614.0,0.0,264.0,118.0,,,,,,,,,,
236948,2011,3892.0,30.0,1145.0,81.0,175.0,0.0,2141.0,0.0,195.0,125.0,4892.0,49.0,1419.0,119.0,248.0,0.0,2641.0,0.0,262.0,154.0,,,,,,,,,,
236948,2012,4270.0,42.0,1230.0,111.0,234.0,20.0,2302.0,21.0,200.0,110.0,5284.0,63.0,1481.0,153.0,301.0,36.0,2845.0,22.0,246.0,137.0,,,,,,,,,,
236948,2013,4225.0,44.0,1245.0,124.0,223.0,23.0,2237.0,44.0,133.0,152.0,5163.0,70.0,1500.0,173.0,294.0,36.0,2697.0,51.0,161.0,181.0,8599.0,71.0,2406.0,560.0,791.0,45.0,11591.0,410.0,2359.0,563.0
236948,2014,4502.0,45.0,1236.0,125.0,238.0,26.0,2335.0,56.0,168.0,273.0,5377.0,64.0,1428.0,174.0,309.0,36.0,2762.0,61.0,208.0,335.0,8768.0,75.0,1862.0,527.0,813.0,49.0,11906.0,464.0,1225.0,2353.0
236948,2015,4307.0,45.0,1324.0,93.0,243.0,33.0,2049.0,0.0,135.0,385.0,5119.0,65.0,1527.0,122.0,314.0,40.0,2400.0,0.0,170.0,481.0,7590.0,52.0,1651.0,484.0,687.0,44.0,9986.0,450.0,1407.0,1961.0
236948,2016,4579.0,71.0,1346.0,129.0,275.0,25.0,2133.0,0.0,130.0,470.0,5460.0,101.0,1572.0,166.0,353.0,34.0,2506.0,0.0,159.0,569.0,8497.0,56.0,1833.0,540.0,834.0,50.0,11084.0,500.0,1816.0,2167.0
236948,2017,4854.0,17.0,1160.0,82.0,291.0,21.0,2062.0,324.0,31.0,866.0,5752.0,22.0,1324.0,117.0,375.0,23.0,2432.0,382.0,38.0,1039.0,8362.0,62.0,2486.0,644.0,939.0,61.0,11155.0,540.0,2377.0,459.0
236948,2018,5052.0,6.0,1283.0,87.0,316.0,21.0,2053.0,372.0,46.0,868.0,6003.0,13.0,1467.0,118.0,398.0,27.0,2451.0,439.0,69.0,1021.0,8443.0,62.0,2697.0,670.0,971.0,65.0,11198.0,541.0,2087.0,523.0
236948,2019,5244.0,16.0,1304.0,92.0,354.0,20.0,2234.0,361.0,44.0,819.0,6226.0,24.0,1505.0,122.0,451.0,24.0,2637.0,436.0,49.0,978.0,8804.0,78.0,2895.0,721.0,1101.0,70.0,11555.0,582.0,2088.0,736.0
236948,2020,5180.0,21.0,1337.0,109.0,336.0,13.0,2194.0,361.0,55.0,754.0,6317.0,33.0,1584.0,151.0,437.0,20.0,2656.0,453.0,63.0,920.0,8942.0,81.0,3137.0,789.0,1185.0,81.0,12010.0,633.0,2046.0,727.0
236975,2017,140.0,2.0,0.0,0.0,49.0,0.0,86.0,1.0,2.0,0.0,499.0,8.0,0.0,2.0,171.0,0.0,284.0,20.0,12.0,2.0,152.0,4.0,9.0,4.0,35.0,1.0,319.0,18.0,0.0,0.0
236975,2018,131.0,1.0,0.0,1.0,50.0,0.0,67.0,4.0,8.0,0.0,428.0,7.0,0.0,1.0,137.0,0.0,249.0,20.0,14.0,0.0,155.0,3.0,9.0,5.0,39.0,1.0,310.0,18.0,0.0,0.0
236975,2019,159.0,0.0,0.0,0.0,65.0,0.0,90.0,2.0,2.0,0.0,461.0,7.0,1.0,2.0,171.0,1.0,251.0,20.0,8.0,0.0,144.0,3.0,9.0,6.0,40.0,1.0,294.0,19.0,0.0,0.0
236975,2020,152.0,0.0,2.0,0.0,65.0,0.0,71.0,9.0,5.0,0.0,443.0,6.0,4.0,6.0,175.0,0.0,216.0,24.0,12.0,0.0,131.0,2.0,9.0,5.0,31.0,1.0,260.0,16.0,0.0,0.0
237011,2010,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,,,,,,,,,,
237011,2011,1724.0,30.0,112.0,35.0,58.0,7.0,1376.0,61.0,43.0,2.0,2365.0,43.0,173.0,60.0,83.0,11.0,1856.0,81.0,55.0,3.0,,,,,,,,,,
237011,2012,1627.0,20.0,100.0,22.0,58.0,5.0,1319.0,48.0,51.0,4.0,2425.0,35.0,167.0,50.0,90.0,10.0,1902.0,84.0,80.0,7.0,889.0,23.0,91.0,20.0,57.0,7.0,1628.0,31.0,40.0,34.0
237011,2013,1783.0,30.0,167.0,43.0,82.0,8.0,1397.0,0.0,54.0,2.0,2572.0,60.0,252.0,93.0,127.0,14.0,1949.0,0.0,71.0,6.0,902.0,22.0,90.0,24.0,60.0,7.0,1664.0,35.0,43.0,37.0
237011,2014,1907.0,22.0,104.0,33.0,103.0,4.0,1487.0,110.0,40.0,4.0,2667.0,39.0,145.0,66.0,166.0,12.0,2018.0,159.0,56.0,6.0,931.0,22.0,96.0,32.0,66.0,8.0,1721.0,39.0,50.0,42.0
237011,2015,1903.0,33.0,134.0,38.0,94.0,6.0,1477.0,72.0,46.0,3.0,2670.0,53.0,196.0,64.0,148.0,12.0,2015.0,107.0,71.0,4.0,947.0,19.0,100.0,35.0,84.0,8.0,1724.0,46.0,60.0,32.0
237011,2016,1891.0,7.0,130.0,33.0,124.0,2.0,1442.0,139.0,14.0,0.0,2722.0,11.0,190.0,46.0,188.0,2.0,2061.0,203.0,21.0,0.0,955.0,15.0,93.0,39.0,89.0,6.0,1715.0,57.0,73.0,26.0
237011,2017,1846.0,5.0,134.0,18.0,119.0,5.0,1421.0,142.0,0.0,2.0,2674.0,8.0,186.0,29.0,178.0,6.0,2043.0,217.0,3.0,4.0,984.0,17.0,107.0,34.0,85.0,6.0,1738.0,66.0,51.0,60.0
237011,2018,1822.0,4.0,106.0,27.0,115.0,4.0,1414.0,143.0,6.0,3.0,2661.0,9.0,164.0,49.0,179.0,6.0,2026.0,214.0,10.0,4.0,981.0,16.0,107.0,32.0,88.0,6.0,1687.0,76.0,76.0,66.0
237011,2019,1882.0,5.0,129.0,29.0,119.0,2.0,1426.0,159.0,6.0,7.0,2764.0,9.0,197.0,39.0,208.0,3.0,2041.0,246.0,12.0,9.0,1016.0,16.0,106.0,33.0,100.0,5.0,1705.0,73.0,93.0,70.0
237011,2020,1866.0,5.0,148.0,26.0,138.0,2.0,1349.0,186.0,8.0,4.0,2763.0,8.0,229.0,46.0,229.0,5.0,1952.0,273.0,14.0,7.0,982.0,14.0,111.0,31.0,110.0,4.0,1646.0,76.0,96.0,66.0
237039,2017,115.0,2.0,2.0,0.0,8.0,0.0,88.0,3.0,12.0,0.0,371.0,6.0,9.0,4.0,34.0,0.0,261.0,27.0,30.0,0.0,173.0,5.0,19.0,7.0,14.0,0.0,428.0,3.0,0.0,0.0
237039,2018,91.0,0.0,3.0,2.0,10.0,0.0,66.0,6.0,4.0,0.0,276.0,3.0,8.0,6.0,26.0,1.0,194.0,23.0,15.0,0.0,185.0,5.0,22.0,8.0,17.0,0.0,448.0,4.0,0.0,0.0
237039,2019,106.0,0.0,4.0,0.0,10.0,0.0,71.0,7.0,14.0,0.0,289.0,3.0,10.0,4.0,37.0,2.0,186.0,26.0,21.0,0.0,187.0,8.0,22.0,10.0,21.0,0.0,438.0,3.0,0.0,0.0
237039,2020,135.0,0.0,5.0,0.0,17.0,0.0,99.0,5.0,9.0,0.0,321.0,1.0,12.0,3.0,43.0,0.0,215.0,21.0,26.0,0.0,209.0,6.0,23.0,8.0,20.0,0.0,427.0,4.0,0.0,1.0
237057,2010,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,,,,,,,,,,
237057,2011,308.0,5.0,27.0,9.0,18.0,0.0,197.0,0.0,43.0,9.0,360.0,7.0,32.0,10.0,22.0,0.0,231.0,0.0,48.0,10.0,,,,,,,,,,
237057,2012,321.0,2.0,37.0,5.0,13.0,0.0,213.0,0.0,40.0,11.0,367.0,2.0,42.0,7.0,17.0,0.0,241.0,0.0,47.0,11.0,,,,,,,,,,
237057,2013,351.0,2.0,40.0,2.0,20.0,4.0,237.0,0.0,34.0,12.0,400.0,5.0,47.0,3.0,21.0,5.0,269.0,0.0,37.0,13.0,272.0,6.0,35.0,7.0,20.0,1.0,482.0,2.0,19.0,0.0
237057,2014,350.0,0.0,27.0,5.0,18.0,0.0,241.0,12.0,38.0,9.0,401.0,3.0,30.0,6.0,22.0,0.0,276.0,12.0,43.0,9.0,,,,,,,,,,
237057,2015,345.0,1.0,25.0,3.0,15.0,2.0,244.0,17.0,30.0,8.0,395.0,2.0,29.0,3.0,24.0,2.0,275.0,18.0,34.0,8.0,267.0,2.0,21.0,7.0,26.0,2.0,471.0,0.0,16.0,24.0
237057,2016,364.0,5.0,33.0,8.0,28.0,1.0,248.0,12.0,17.0,12.0,415.0,6.0,36.0,9.0,30.0,2.0,283.0,15.0,19.0,15.0,288.0,3.0,31.0,7.0,38.0,1.0,488.0,0.0,19.0,10.0
237057,2017,351.0,2.0,26.0,2.0,23.0,0.0,270.0,7.0,14.0,7.0,399.0,3.0,29.0,3.0,24.0,0.0,307.0,8.0,17.0,8.0,285.0,3.0,29.0,10.0,46.0,1.0,447.0,0.0,39.0,17.0
237057,2018,333.0,1.0,20.0,2.0,25.0,0.0,245.0,21.0,10.0,9.0,381.0,1.0,20.0,2.0,28.0,0.0,281.0,25.0,11.0,13.0,278.0,2.0,23.0,10.0,47.0,4.0,448.0,1.0,36.0,15.0
237057,2019,351.0,1.0,13.0,4.0,29.0,0.0,258.0,19.0,10.0,17.0,391.0,2.0,17.0,4.0,34.0,0.0,285.0,21.0,10.0,18.0,286.0,1.0,21.0,12.0,51.0,1.0,465.0,2.0,50.0,14.0
237057,2020,337.0,0.0,18.0,4.0,22.0,0.0,247.0,29.0,5.0,12.0,393.0,0.0,24.0,5.0,28.0,0.0,276.0,32.0,8.0,20.0,254.0,1.0,20.0,12.0,45.0,1.0,398.0,0.0,21.0,15.0
237066,2010,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,,,,,,,,,,
237066,2011,362.0,5.0,19.0,6.0,11.0,0.0,311.0,0.0,9.0,1.0,451.0,9.0,26.0,7.0,12.0,0.0,383.0,0.0,13.0,1.0,,,,,,,,,,
237066,2012,356.0,5.0,8.0,6.0,10.0,0.0,311.0,9.0,6.0,1.0,469.0,5.0,12.0,12.0,13.0,0.0,408.0,9.0,9.0,1.0,,,,,,,,,,
237066,2013,393.0,3.0,12.0,3.0,15.0,0.0,341.0,6.0,11.0,2.0,532.0,4.0,19.0,4.0,21.0,0.0,456.0,7.0,16.0,5.0,302.0,5.0,14.0,12.0,24.0,3.0,574.0,5.0,0.0,2.0
237066,2014,410.0,3.0,11.0,7.0,16.0,2.0,348.0,7.0,7.0,9.0,545.0,3.0,12.0,11.0,27.0,2.0,458.0,9.0,10.0,13.0,,,,,,,,,,
237066,2015,416.0,1.0,16.0,7.0,17.0,0.0,357.0,10.0,6.0,2.0,555.0,3.0,28.0,14.0,23.0,1.0,457.0,15.0,8.0,6.0,328.0,5.0,15.0,14.0,27.0,2.0,613.0,0.0,0.0,6.0
237066,2016,496.0,1.0,12.0,5.0,43.0,2.0,399.0,20.0,7.0,7.0,683.0,4.0,16.0,8.0,63.0,5.0,542.0,26.0,11.0,8.0,309.0,3.0,15.0,13.0,29.0,1.0,572.0,0.0,0.0,2.0
237066,2017,392.0,2.0,5.0,2.0,21.0,1.0,332.0,17.0,6.0,6.0,523.0,2.0,8.0,4.0,35.0,1.0,422.0,32.0,9.0,10.0,285.0,2.0,12.0,11.0,30.0,1.0,547.0,4.0,0.0,4.0
237066,2018,494.0,0.0,18.0,8.0,27.0,1.0,393.0,34.0,5.0,8.0,629.0,4.0,23.0,9.0,46.0,1.0,489.0,42.0,6.0,9.0,297.0,6.0,20.0,12.0,33.0,2.0,576.0,0.0,0.0,2.0
237066,2019,446.0,3.0,14.0,9.0,27.0,2.0,361.0,23.0,1.0,6.0,592.0,5.0,20.0,10.0,42.0,5.0,465.0,34.0,1.0,10.0,302.0,4.0,20.0,15.0,35.0,3.0,574.0,0.0,0.0,1.0
237066,2020,473.0,3.0,31.0,4.0,40.0,0.0,350.0,27.0,1.0,17.0,614.0,5.0,42.0,10.0,60.0,4.0,437.0,33.0,1.0,22.0,284.0,4.0,23.0,18.0,0.0,2.0,582.0,0.0,0.0,0.0
237109,2014,89.0,0.0,0.0,0.0,23.0,1.0,64.0,0.0,1.0,0.0,392.0,6.0,5.0,6.0,133.0,2.0,223.0,12.0,5.0,0.0,198.0,6.0,6.0,4.0,90.0,0.0,392.0,0.0,0.0,0.0
237109,2015,87.0,2.0,0.0,1.0,27.0,0.0,54.0,2.0,1.0,0.0,402.0,12.0,3.0,7.0,152.0,0.0,209.0,16.0,3.0,0.0,201.0,6.0,7.0,8.0,91.0,0.0,412.0,0.0,0.0,0.0
237109,2016,92.0,3.0,0.0,0.0,40.0,0.0,45.0,3.0,1.0,0.0,364.0,7.0,3.0,5.0,164.0,0.0,165.0,14.0,6.0,0.0,214.0,14.0,8.0,5.0,81.0,0.0,397.0,0.0,0.0,0.0
237109,2017,80.0,2.0,0.0,1.0,29.0,0.0,45.0,2.0,1.0,0.0,334.0,2.0,3.0,7.0,138.0,1.0,163.0,15.0,5.0,0.0,217.0,5.0,10.0,4.0,89.0,0.0,391.0,0.0,0.0,0.0
237109,2018,85.0,1.0,1.0,1.0,40.0,0.0,39.0,3.0,0.0,0.0,285.0,3.0,1.0,3.0,133.0,0.0,126.0,17.0,2.0,0.0,192.0,4.0,7.0,3.0,79.0,0.0,347.0,0.0,0.0,0.0
237109,2019,90.0,0.0,0.0,0.0,39.0,0.0,46.0,4.0,1.0,0.0,317.0,4.0,0.0,2.0,155.0,0.0,132.0,23.0,1.0,0.0,226.0,8.0,10.0,5.0,118.0,1.0,397.0,0.0,0.0,0.0
237109,2020,95.0,0.0,0.0,0.0,40.0,0.0,48.0,7.0,0.0,0.0,334.0,4.0,3.0,10.0,148.0,3.0,145.0,20.0,1.0,0.0,193.0,7.0,7.0,5.0,103.0,0.0,380.0,0.0,0.0,0.0
245883,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,1.0,0.0,2.0,0.0,20.0,0.0,13.0,0.0,,,,,,,,,,
245883,2015,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,30.0,0.0,48.0,3.0,13.0,8.0,1.0,2.0,110.0,2.0,6.0,1.0
377546,2010,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,
377546,2011,16.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
377546,2012,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,35.0,0.0,,,,,,,,,,
377546,2013,9.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,32.0,1.0,1.0,0.0,1.0,2.0,25.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,17.0,0.0
377546,2014,23.0,0.0,1.0,1.0,2.0,0.0,16.0,2.0,1.0,0.0,32.0,0.0,1.0,1.0,3.0,0.0,24.0,2.0,1.0,0.0,,,,,,,,,,
377546,2015,18.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,32.0,0.0,4.0,1.0,7.0,0.0,14.0,5.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,4.0,0.0
377546,2016,19.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,30.0,1.0,3.0,1.0,2.0,0.0,20.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0
377546,2017,16.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,1.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,8.0,5.0,3.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,4.0,0.0
377546,2018,11.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,28.0,1.0,1.0,0.0,1.0,3.0,16.0,5.0,1.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0
377546,2019,17.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,3.0,0.0,33.0,2.0,0.0,1.0,3.0,0.0,19.0,3.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
377546,2020,10.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,2.0,0.0,15.0,2.0,4.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0
377555,2012,83.0,1.0,28.0,5.0,6.0,1.0,35.0,0.0,6.0,1.0,129.0,1.0,43.0,7.0,11.0,1.0,55.0,0.0,10.0,1.0,,,,,,,,,,
377555,2013,100.0,1.0,37.0,2.0,5.0,0.0,44.0,4.0,6.0,1.0,148.0,2.0,53.0,3.0,10.0,1.0,65.0,4.0,9.0,1.0,253.0,4.0,42.0,12.0,38.0,1.0,316.0,13.0,141.0,7.0
377555,2014,151.0,1.0,58.0,0.0,10.0,0.0,66.0,2.0,10.0,4.0,224.0,3.0,87.0,0.0,14.0,1.0,94.0,4.0,13.0,8.0,271.0,4.0,38.0,12.0,37.0,3.0,372.0,14.0,79.0,68.0
377555,2015,205.0,0.0,79.0,12.0,17.0,2.0,83.0,0.0,9.0,3.0,294.0,2.0,114.0,16.0,23.0,2.0,120.0,0.0,12.0,5.0,271.0,4.0,46.0,11.0,44.0,3.0,353.0,19.0,74.0,75.0
377555,2016,262.0,5.0,103.0,15.0,23.0,2.0,96.0,0.0,12.0,6.0,391.0,8.0,143.0,25.0,36.0,4.0,147.0,0.0,19.0,9.0,323.0,6.0,56.0,12.0,51.0,4.0,405.0,21.0,101.0,81.0
377555,2017,334.0,0.0,111.0,12.0,39.0,4.0,127.0,24.0,5.0,12.0,525.0,1.0,155.0,27.0,67.0,7.0,206.0,36.0,7.0,19.0,309.0,4.0,86.0,16.0,61.0,5.0,409.0,20.0,105.0,15.0
377555,2018,335.0,1.0,107.0,18.0,37.0,1.0,120.0,30.0,5.0,16.0,538.0,3.0,161.0,25.0,75.0,2.0,185.0,52.0,6.0,29.0,313.0,6.0,93.0,23.0,57.0,6.0,429.0,24.0,93.0,12.0
